run_id,agent_id,update,distraction_sigs,fitness,fun_cnt,fun_used,inst_entropy,sim_thresh
1282,26,100000,1,256.0,32,28.89,4.80299,0.0167906
1282,420,100000,1,256.0,32,24.23,5.04465,0.653648
1282,592,100000,1,84.42,32,26.83,5.09846,0.863632
1282,145,100000,1,68.37,26,12.08,4.57291,0.249727
1282,8,100000,1,40.55,8,7.58,2.05917,0.0312094
1282,586,100000,1,94.09,32,23.63,5.11765,0.863632
1282,473,100000,1,175.36,31,11.0,5.06957,0.753553
1282,192,100000,1,256.0,32,27.46,4.86495,0.287851
1282,337,100000,1,48.65,8,7.6,2.75,0.515261
1282,362,100000,1,256.0,32,29.34,5.07906,0.545823
1282,127,100000,1,256.0,32,28.62,4.90106,0.195071
1282,88,100000,1,256.0,31,21.75,5.07876,0.109933
1282,577,100000,1,181.63,32,15.5,4.70989,0.869943
1282,644,100000,1,10.56,32,11.71,5.28618,0.963458
1282,96,100000,1,256.0,32,28.77,4.85345,0.114094
1282,120,100000,1,256.0,32,22.74,4.82213,0.168424
1282,489,100000,1,256.0,32,27.34,5.13956,0.751726
1282,588,100000,1,82.67,32,25.43,5.13392,0.863632
1282,537,100000,1,134.11,30,9.0,4.86298,0.84398
1282,466,100000,1,60.12,30,4.0,4.53742,0.7549
1282,260,100000,1,256.0,32,28.82,4.78659,0.366936
1282,134,100000,1,20.59,2,2.0,1,0.251215
1282,437,100000,1,91.66,28,7.88,4.561,0.703043
1282,631,100000,1,46.99,32,3.62,5.12767,0.966771
1282,501,100000,1,47.09,31,5.51,4.64964,0.768893
1282,378,100000,1,130.23,29,16.59,4.58933,0.569871
1282,265,100000,1,15.5,1,1.0,3.45282,0.433777
1282,150,100000,1,228.42,32,22.06,4.65665,0.234964
1282,306,100000,1,43.22,11,8.87,2.93156,0.489341
1282,443,100000,1,192.45,30,13.86,4.74008,0.70425
1282,432,100000,1,25.58,3,2.82,1.58532,0.658713
1282,342,100000,1,71.49,27,12.73,5.02833,0.540795
1282,357,100000,1,256.0,32,28.28,5.05426,0.532251
1282,67,100000,1,17.64,1,1.0,-0,0.138417
1282,361,100000,1,256.0,32,28.81,5.07906,0.545823
1282,450,100000,1,256.0,30,20.7,4.72652,0.672395
1282,168,100000,1,22.77,3,3.0,1.58532,0.258638
1282,507,100000,1,168.91,31,12.71,5.10951,0.764224
1282,431,100000,1,28.95,3,2.81,1.58532,0.658713
1282,84,100000,1,222.79,31,21.71,5.07212,0.116457
1282,402,100000,1,55.02,9,6.57,2.64196,0.612994
1282,228,100000,1,256.0,32,29.59,4.73646,0.331542
1282,21,100000,1,256.0,30,22.37,5.16776,0.0414819
1282,485,100000,1,256.0,32,25.39,5.1512,0.751726
1282,403,100000,1,55.85,9,6.8,2.92228,0.612994
1282,72,100000,1,36.03,6,5.95,3,0.145349
1282,100,100000,1,16.01,1,1.0,-0,0.20102
1282,244,100000,1,115.44,30,15.29,4.70486,0.367807
1282,423,100000,1,256.0,32,29.31,4.71317,0.618395
1282,296,100000,1,256.0,32,28.96,4.93462,0.43053
1282,399,100000,1,31.63,3,3.0,0.918648,0.626607
1282,544,100000,1,256.0,32,16.0,4.85178,0.808585
1282,139,100000,1,48.97,8,6.97,3.64058,0.205179
1282,16,100000,1,101.02,30,16.68,4.41723,0.0122226
1282,524,100000,1,256.0,32,27.49,5.18872,0.782435
1282,41,100000,1,60.16,26,10.9,4.53622,0.0682443
1282,211,100000,1,64.28,26,12.55,4.53664,0.311406
1282,320,100000,1,256.0,30,21.82,4.74439,0.494679
1282,364,100000,1,15.81,1,1.0,4.18119,0.605882
1282,359,100000,1,256.0,32,28.27,5.05078,0.532251
1282,293,100000,1,256.0,32,28.98,4.86017,0.424388
1282,472,100000,1,164.06,31,10.0,4.72583,0.7549
1282,394,100000,1,256.0,32,29.71,4.8658,0.584261
1282,615,100000,1,31.34,32,19.81,5.53643,0.924092
1282,397,100000,1,10.0,13,0.88,3.33762,0.640513
1282,630,100000,1,34.31,32,3.94,5.16087,0.966771
1282,620,100000,1,29.06,32,21.15,5.50453,0.924092
1282,5,100000,1,30.8,5,5.0,1.37166,0.0461956
1282,63,100000,1,256.0,32,28.88,4.83341,0.0735381
1282,312,100000,1,130.92,29,17.01,4.61332,0.461989
1282,269,100000,1,20.23,5,5.0,2.52199,0.44266
1282,61,100000,1,256.0,32,28.83,4.83341,0.0735381
1282,107,100000,1,39.01,8,7.75,2.98558,0.184609
1282,389,100000,1,256.0,32,25.84,4.75345,0.568056
1282,465,100000,1,35.06,31,2.92,4.57715,0.756572
1282,429,100000,1,0.0,1,0.0,-0,0.702493
1282,75,100000,1,68.87,25,10.25,4.45165,0.113289
1282,240,100000,1,45.16,9,8.9,3.14668,0.379257
1283,234,100000,1,19.2,3,3.0,2.63658,0.399382
1283,18,100000,1,102.74,32,17.65,5.15098,0.00900811
1283,315,100000,1,256.0,28,20.87,4.87961,0.494798
1283,422,100000,1,256.0,32,27.58,4.88533,0.638514
1283,543,100000,1,256.0,27,16.0,4.74205,0.812158
1283,319,100000,1,256.0,30,23.6,4.94934,0.47864
1283,483,100000,1,256.0,32,22.12,4.55423,0.727937
1283,460,100000,1,256.0,32,29.16,4.84392,0.672706
1283,638,100000,1,33.43,32,8.81,5.00482,1
1283,604,100000,1,90.39,32,10.16,4.72214,0.910417
1283,335,100000,1,40.71,6,5.68,2.72583,0.554217
1283,463,100000,1,14.98,24,1.0,4.4935,0.754752
1283,504,100000,1,140.61,31,9.0,4.94328,0.778905
1283,30,100000,1,256.0,32,29.86,5.17624,0.0414769
1283,195,100000,1,256.0,32,28.21,4.86326,0.281088
1283,373,100000,1,54.64,10,9.79,3.36662,0.556295
1283,407,100000,1,93.05,21,11.35,4.33462,0.634455
1283,459,100000,1,256.0,32,28.08,4.80265,0.672706
1283,496,100000,1,14.2,1,1.0,-0,0.757797
1283,515,100000,1,256.0,32,19.57,4.60991,0.771773
1283,193,100000,1,256.0,32,29.27,4.86326,0.295632
1283,449,100000,1,256.0,32,19.67,4.55423,0.704816
1283,140,100000,1,37.07,8,7.81,3.17028,0.202221
1283,594,100000,1,0.0,31,0.0,5.24646,0.944915
1283,31,100000,1,256.0,32,29.32,5.13715,0.00131417
1283,142,100000,1,84.04,29,11.52,5.11566,0.251396
1283,551,100000,1,256.0,32,27.87,4.78767,0.808761
1283,69,100000,1,26.05,3,3.0,0.918648,0.150619
1283,479,100000,1,256.0,31,18.03,4.96378,0.748099
1283,175,100000,1,72.75,29,11.98,5.12199,0.287591
1283,406,100000,1,63.55,10,9.28,3.36662,0.607459
1283,516,100000,1,256.0,31,21.41,4.62083,0.770672
1283,144,100000,1,82.35,29,12.52,5.14064,0.251396
1283,153,100000,1,256.0,30,22.11,4.82391,0.231267
1283,415,100000,1,256.0,29,21.54,4.98815,0.6211
1283,204,100000,1,26.25,6,5.96,2.5,0.327381
1283,29,100000,1,236.08,32,28.11,5.09742,0
1283,523,100000,1,256.0,32,27.15,4.57504,0.78757
1283,396,100000,1,0.0,5,0.0,3.28489,0.609442
1283,89,100000,1,256.0,30,23.4,5.10164,0.135258
1283,570,100000,1,122.24,32,9.0,4.7779,0.862081
1283,162,100000,1,256.0,32,28.77,4.92386,0.241455
1283,640,100000,1,35.71,32,9.3,5.00482,1
1283,171,100000,1,27.67,6,5.98,2.41973,0.275161
1283,618,100000,1,22.21,32,19.57,5.36601,0.913961
1283,550,100000,1,256.0,32,24.83,4.66391,0.808803
1283,416,100000,1,256.0,30,22.25,4.99413,0.627982
1283,436,100000,1,58.46,10,7.0,3.58462,0.665416
1283,596,100000,1,31.85,32,3.33,4.57447,0.917595
1283,62,100000,1,256.0,32,29.48,5.16997,0.096981
1283,254,100000,1,256.0,29,22.12,4.7828,0.403339
1283,368,100000,1,36.97,5,5.0,1.52228,0.599176
1283,513,100000,1,256.0,32,17.4,4.57278,0.795979
1283,512,100000,1,256.0,28,16.6,4.65854,0.763473
1283,585,100000,1,104.65,32,23.96,4.97574,0.871827
1283,283,100000,1,256.0,28,20.84,4.93556,0.407896
1283,345,100000,1,107.09,22,14.65,4.28137,0.50772
1283,11,100000,1,80.46,28,11.6,4.93062,0.0448005
1283,285,100000,1,256.0,28,20.87,4.93556,0.407896
1283,597,100000,1,47.64,32,3.0,4.69006,0.930204
1283,317,100000,1,256.0,28,20.92,4.87961,0.470192
1283,529,100000,1,16.74,26,1.0,4.74205,0.831203
1283,19,100000,1,256.0,32,21.39,5.03175,0.00602294
1283,74,100000,1,33.0,8,7.95,2.91442,0.116293
1283,221,100000,1,256.0,31,21.89,4.80296,0.306055
1283,533,100000,1,74.82,32,5.0,4.54438,0.823305
1283,276,100000,1,91.13,22,13.89,4.32358,0.448603
1283,351,100000,1,256.0,29,21.36,4.95474,0.551962
1283,65,100000,1,256.0,32,29.59,5.20876,0.0538821
1283,633,100000,1,33.71,32,7.41,5.06037,1
1283,360,100000,1,256.0,32,29.43,4.80265,0.50902
1283,300,100000,1,37.62,3,3.0,1.58532,0.504869
1283,517,100000,1,256.0,32,25.38,4.68144,0.770672
1283,154,100000,1,256.0,32,21.45,4.97987,0.227422
1283,482,100000,1,256.0,31,20.47,4.60735,0.711795
1283,385,100000,1,256.0,31,21.5,4.98612,0.600615
1283,196,100000,1,256.0,32,29.26,4.86326,0.295632
1283,589,100000,1,97.3,32,25.91,4.96479,0.871827
1283,262,100000,1,256.0,32,29.0,4.82235,0.355111
1283,605,100000,1,110.33,32,10.14,4.65345,0.910417
1283,173,100000,1,41.0,8,7.94,2.41973,0.281783
1283,321,100000,1,256.0,31,23.32,4.88006,0.470627
1283,641,100000,1,38.88,32,10.14,4.96798,1
1283,629,100000,1,16.28,31,2.0,5.18696,0.975496
1283,1,100000,1,17.43,1,1.0,-0,0.00684103
1283,509,100000,1,256.0,27,16.6,4.6875,0.763473
1283,498,100000,1,49.12,24,3.0,4.4138,0.770745
1283,86,100000,1,256.0,31,20.83,5.02089,0.147779
1283,151,100000,1,256.0,32,20.85,4.87187,0.208904
1283,233,100000,1,24.9,2,2.0,1.58532,0.392042
1283,493,100000,1,256.0,32,28.2,4.81597,0.71893
1283,95,100000,1,256.0,32,29.53,4.97577,0.109497
1283,556,100000,1,256.0,32,26.54,4.66391,0.808803
1283,541,100000,1,187.2,27,12.76,4.6875,0.812158
1283,169,100000,1,37.31,4,4.0,2.25198,0.278463
1283,186,100000,1,256.0,32,21.66,4.8695,0.294787
1283,388,100000,1,252.41,31,23.21,4.89531,0.596885
1283,286,100000,1,256.0,29,21.5,4.93935,0.444147
1283,559,100000,1,256.0,32,27.39,4.78767,0.811636
1283,369,100000,1,48.42,7,6.88,2.23628,0.575585
1283,547,100000,1,256.0,32,18.31,4.78767,0.808761
1283,238,100000,1,54.73,9,8.25,3.02232,0.370925
1283,310,100000,1,91.59,22,14.28,4.35034,0.489988
1283,580,100000,1,171.35,32,17.86,4.66317,0.869634
1283,167,100000,1,24.7,2,2.0,1,0.269552
1283,474,100000,1,193.44,26,12.0,4.63166,0.750499
1283,309,100000,1,101.98,22,13.11,4.34875,0.489988
1283,80,100000,1,178.67,31,17.65,4.9774,0.112996
1283,275,100000,1,95.22,22,14.17,4.34875,0.448603
1283,452,100000,1,256.0,32,21.96,4.57782,0.704816
1283,444,100000,1,256.0,31,18.12,4.99978,0.697487
1283,494,100000,1,252.49,32,29.49,4.82235,0.742506
1283,528,100000,1,0.0,31,0.0,5.02951,0.851714
1283,503,100000,1,127.9,32,8.0,5.01081,0.759266
1283,179,100000,1,85.83,29,13.23,5.07994,0.286908
1283,121,100000,1,256.0,32,22.42,4.88036,0.167281
1283,531,100000,1,49.35,26,3.0,4.54284,0.827573
1283,68,100000,1,23.25,2,2.0,1,0.120796
1283,574,100000,1,149.7,32,13.25,4.66317,0.872101
1283,506,100000,1,173.55,26,11.0,4.69618,0.789369
1283,222,100000,1,256.0,31,26.46,4.83038,0.311656
1283,251,100000,1,256.0,29,20.8,4.9975,0.403339
1283,242,100000,1,107.61,25,12.58,4.47278,0.385707
1283,375,100000,1,101.65,21,12.02,4.24997,0.556682
1283,156,100000,1,256.0,31,27.46,4.875,0.2235
1283,486,100000,1,256.0,32,25.51,4.83038,0.72637
1283,229,100000,1,256.0,32,28.71,4.8125,0.308202
1283,583,100000,1,168.16,32,19.33,4.7023,0.869634
1283,263,100000,1,256.0,32,29.02,4.82235,0.355111
1283,390,100000,1,256.0,31,25.48,4.9677,0.58592
1283,210,100000,1,99.0,28,13.53,4.52232,0.332596
1283,548,100000,1,256.0,32,19.09,4.73646,0.808761
1283,427,100000,1,256.0,32,29.71,4.8125,0.609509
1283,77,100000,1,86.87,28,10.74,4.93062,0.107843
1283,492,100000,1,256.0,32,28.58,4.86495,0.746206
1283,224,100000,1,256.0,32,26.55,4.79501,0.311656
1283,147,100000,1,175.53,32,18.57,5.05375,0.205863
1283,271,100000,1,46.68,8,7.78,2.75,0.408588
1283,164,100000,1,256.0,32,29.4,4.92386,0.23994
1283,44,100000,1,72.62,27,13.95,4.60649,0.0798428
1283,477,100000,1,256.0,31,18.13,4.96378,0.748099
1283,191,100000,1,256.0,31,26.22,4.82235,0.299838
1283,52,100000,1,256.0,32,20.9,5.03446,0.096699
1283,520,100000,1,256.0,32,25.96,4.66391,0.789614
1283,370,100000,1,49.16,7,6.65,2.23628,0.575183
1283,560,100000,1,256.0,32,27.8,4.78767,0.808761
1283,563,100000,1,34.07,32,2.0,4.66733,0.894347
1283,114,100000,1,185.64,32,19.92,5.00605,0.16585
1283,441,100000,1,106.65,32,12.09,5.03793,0.699254
1283,102,100000,1,25.39,3,3.0,2,0.169892
1283,280,100000,1,101.83,26,15.19,4.59973,0.407392
1283,387,100000,1,256.0,31,25.51,4.9677,0.575739
1283,582,100000,1,160.62,32,18.86,4.73585,0.869634
1283,295,100000,1,256.0,32,29.49,4.7123,0.454327
1283,572,100000,1,156.02,32,11.61,4.60974,0.872101
1283,104,100000,1,38.19,5,5.0,2.52199,0.193732
1283,365,100000,1,30.19,2,2.0,1,0.601432
1283,131,100000,1,256.0,32,29.59,5.11863,0.166303
1283,497,100000,1,29.23,23,2.0,4.45282,0.765335
1283,552,100000,1,256.0,32,24.27,4.78767,0.811636
1283,253,100000,1,256.0,30,21.68,4.98945,0.37436
1283,40,100000,1,33.1,7,7.0,2.92228,0.0847783
1283,190,100000,1,256.0,32,22.93,4.88062,0.296657
1283,411,100000,1,79.64,21,14.44,4.18886,0.639352
1283,318,100000,1,256.0,28,20.91,4.87961,0.497289
1283,157,100000,1,242.72,30,23.45,4.77244,0.231267
1283,456,100000,1,256.0,31,26.74,4.85256,0.696734
1283,587,100000,1,103.12,32,25.69,4.95784,0.864054
1283,333,100000,1,34.36,3,3.0,2,0.533941
1283,48,100000,1,117.72,32,14.96,5.04833,0.0527837
1283,329,100000,1,256.0,32,29.48,4.8125,0.483307
1283,223,100000,1,256.0,31,26.33,4.82235,0.311656
1283,308,100000,1,101.74,22,13.04,4.34875,0.489988
1283,565,100000,1,64.71,32,4.85,4.73646,0.862857
1283,15,100000,1,123.61,32,16.38,5.16282,0.00900811
1283,467,100000,1,75.19,32,5.56,4.89048,0.754624
1283,282,100000,1,256.0,28,20.85,4.95077,0.437266
1283,184,100000,1,256.0,31,21.83,4.83812,0.294787
1283,326,100000,1,256.0,32,27.15,4.8795,0.456156
1283,536,100000,1,129.55,32,8.89,4.70807,0.816056
1283,27,100000,1,256.0,32,29.11,5.11632,0.00131417
1283,519,100000,1,256.0,32,25.52,4.74205,0.770672
1283,236,100000,1,31.87,5,5.0,1.52228,0.395715
1283,101,100000,1,23.52,2,2.0,1,0.177937
1283,642,100000,1,33.89,32,10.29,5.00482,1
1283,612,100000,1,21.97,32,18.25,5.30155,0.923189
1283,113,100000,1,79.51,28,13.16,4.99406,0.187802
1283,314,100000,1,88.99,21,16.93,4.20932,0.496619
1283,93,100000,1,230.77,32,29.09,4.90633,0.123374
1283,367,100000,1,43.44,5,4.99,1.52228,0.600237
1283,272,100000,1,49.02,8,7.74,2.75,0.42751
1283,206,100000,1,55.4,9,7.84,3.02232,0.326114
1283,248,100000,1,101.6,25,17.3,4.57684,0.393235
1283,366,100000,1,31.88,3,3.0,2,0.562261
1283,307,100000,1,86.37,21,12.87,4.26046,0.473903
1283,12,100000,1,91.4,28,11.57,4.8949,0.0448005
1283,215,100000,1,108.15,25,15.63,4.46153,0.33349
1283,177,100000,1,81.87,29,12.01,5.04423,0.265712
1283,299,100000,1,24.04,2,2.0,1,0.495725
1283,384,100000,1,256.0,29,20.88,4.95474,0.58032
1283,42,100000,1,44.81,10,9.59,2.16114,0.0510147
1283,334,100000,1,35.26,4,4.0,2,0.539831
1283,413,100000,1,256.0,30,21.46,4.99413,0.614462
1283,50,100000,1,124.47,32,16.28,5.17346,0.0695364
1283,292,100000,1,256.0,32,26.02,4.79799,0.405523
1283,414,100000,1,256.0,29,21.46,4.94368,0.614462
1283,490,100000,1,256.0,32,27.74,4.84392,0.71893
1283,569,100000,1,98.04,32,8.28,4.65345,0.878777
1283,14,100000,1,127.18,32,15.49,5.14243,0.00900811
1283,111,100000,1,75.53,28,11.57,4.93937,0.1709
1283,76,100000,1,87.76,28,10.76,5.01217,0.107843
1283,117,100000,1,256.0,32,20.83,4.93508,0.167281
1283,176,100000,1,83.53,29,11.02,5.08373,0.265712
1283,103,100000,1,36.65,4,4.0,2.32228,0.169892
1283,152,100000,1,256.0,30,22.1,4.72492,0.231267
1283,216,100000,1,256.0,30,20.81,5.00512,0.334299
1283,546,100000,1,256.0,32,18.66,4.54438,0.81208
1283,98,100000,1,256.0,32,29.67,4.90633,0.123374
1283,225,100000,1,256.0,31,26.43,4.85256,0.311656
1283,602,100000,1,113.52,32,8.0,4.67601,0.9141
1283,617,100000,1,22.3,32,18.99,5.27353,0.923189
1283,521,100000,1,256.0,32,26.57,4.74205,0.770672
1283,43,100000,1,76.92,26,14.0,4.6687,0.0934928
1283,200,100000,1,23.57,2,2.0,3.17028,0.32904
1283,425,100000,1,256.0,32,27.67,4.8925,0.642127
1283,161,100000,1,256.0,31,27.38,4.875,0.2235
1283,639,100000,1,33.16,32,10.51,5.04871,1
1283,632,100000,1,34.66,32,8.2,4.99264,1
1283,408,100000,1,84.93,21,14.07,4.36602,0.628684
1283,616,100000,1,24.61,32,18.24,5.28044,0.923189
1283,471,100000,1,145.71,32,9.0,5.00907,0.753342
1283,217,100000,1,256.0,30,20.88,4.99626,0.328003
1283,578,100000,1,167.19,32,19.15,4.62446,0.869634
1283,13,100000,1,122.96,32,14.88,5.01395,0.0468444
1283,518,100000,1,256.0,32,28.2,4.66391,0.78757
1283,475,100000,1,207.51,26,13.0,4.63166,0.750499
1283,418,100000,1,256.0,29,22.26,4.99019,0.6211
1283,635,100000,1,30.66,32,7.28,5.0326,0.985518
1283,56,100000,1,256.0,32,23.77,5.11093,0.0888924
1283,245,100000,1,104.25,25,13.92,4.51722,0.385707
1283,480,100000,1,256.0,31,18.22,5.00283,0.740381
1283,542,100000,1,256.0,27,16.0,4.74205,0.812158
1283,235,100000,1,25.94,4,4.0,2.66389,0.380809
1283,405,100000,1,50.2,11,9.14,3.37798,0.624537
1283,634,100000,1,33.68,32,7.29,5.06809,1
1283,383,100000,1,256.0,31,21.5,4.98612,0.600615
1283,502,100000,1,123.72,32,7.74,4.97732,0.776896
1283,181,100000,1,85.04,28,15.01,5.1304,0.262683
1283,352,100000,1,256.0,29,21.47,4.9533,0.53363
1283,440,100000,1,125.45,32,10.93,5.098,0.699254
1283,287,100000,1,256.0,30,22.85,4.99374,0.451773
1283,591,100000,1,101.3,32,26.81,4.97452,0.864054
1283,338,100000,1,51.14,8,7.41,2.5,0.542168
1283,247,100000,1,86.99,26,15.9,4.58462,0.364478
1283,508,100000,1,208.85,26,13.0,4.75,0.800876
1283,122,100000,1,256.0,32,23.04,4.97876,0.167281
1283,118,100000,1,256.0,32,20.87,4.95847,0.167281
1283,526,100000,1,256.0,32,28.52,4.66391,0.789614
1283,288,100000,1,256.0,32,25.0,4.86206,0.405523
1283,23,100000,1,250.65,32,23.23,5.03505,0
1283,32,100000,1,256.0,32,29.4,5.06197,0
1283,339,100000,1,55.94,9,8.54,2.91442,0.521361
1283,90,100000,1,256.0,32,24.74,4.91139,0.149826
1283,476,100000,1,222.24,27,14.53,4.6875,0.750366
1283,395,100000,1,256.0,32,29.69,4.8125,0.581292
1283,261,100000,1,256.0,32,28.68,4.71274,0.355111
1283,340,100000,1,104.17,22,12.31,4.34875,0.50772
1283,28,100000,1,256.0,32,29.36,5.13715,0.00131417
1283,435,100000,1,54.13,9,5.95,3.19025,0.664101
1283,558,100000,1,256.0,32,27.84,4.60141,0.808803
1283,350,100000,1,256.0,29,20.93,4.94126,0.53363
1283,581,100000,1,164.38,32,19.23,4.62446,0.869634
1283,71,100000,1,41.0,5,5.0,2.52199,0.125302
1283,372,100000,1,50.91,10,9.6,3.08532,0.564947
1283,561,100000,1,0.0,32,0.0,4.73646,0.902079
1283,454,100000,1,256.0,32,25.46,4.81597,0.69569
1283,311,100000,1,103.9,26,13.49,4.54438,0.490642
1283,174,100000,1,83.76,29,10.89,5.08373,0.265712
1283,374,100000,1,104.37,21,12.01,4.24997,0.556682
1283,468,100000,1,84.18,24,6.0,4.21241,0.753434
1283,237,100000,1,53.04,9,8.21,3.02232,0.370925
1283,38,100000,1,38.42,5,5.0,2.58532,0.0630243
1283,430,100000,1,15.26,2,1.0,-0,0.685507
1283,328,100000,1,256.0,32,29.24,4.8403,0.460512
1283,25,100000,1,256.0,32,23.63,5.1539,0.0278342
1283,36,100000,1,23.72,3,3.0,0.918648,0.0871315
1283,91,100000,1,256.0,32,24.9,4.91139,0.149826
1283,549,100000,1,256.0,32,20.25,4.54062,0.81208
1283,567,100000,1,76.82,32,5.88,4.78767,0.862857
1283,457,100000,1,256.0,32,28.19,4.80265,0.672706
1283,305,100000,1,55.62,8,7.31,2.94805,0.465775
1283,49,100000,1,256.0,32,20.82,5.12901,0.0511328
1283,555,100000,1,256.0,32,25.79,4.78767,0.808761
1283,453,100000,1,256.0,31,26.82,4.85256,0.696734
1283,149,100000,1,172.13,32,19.11,5.15262,0.205863
1283,347,100000,1,246.34,30,22.84,5.01096,0.525319
1283,601,100000,1,112.36,32,7.0,4.66389,0.9141
1283,256,100000,1,256.0,32,26.67,4.83038,0.365366
1283,619,100000,1,23.5,32,19.88,5.27353,0.923189
1283,464,100000,1,34.03,25,2.0,4.34743,0.754752
1283,252,100000,1,256.0,29,20.87,4.9975,0.403339
1283,205,100000,1,53.85,9,7.59,3.02232,0.326114
1283,343,100000,1,99.54,22,12.81,4.4138,0.50772
1283,522,100000,1,256.0,32,25.38,4.66391,0.77181
1283,87,100000,1,256.0,32,20.88,4.92578,0.139757
1283,535,100000,1,111.2,32,7.0,4.65854,0.82453
1283,277,100000,1,83.05,26,13.81,4.54438,0.407392
1283,201,100000,1,33.37,3,3.0,1.58532,0.327177
1283,336,100000,1,46.11,6,5.62,2.72583,0.554217
1283,410,100000,1,85.58,21,13.89,4.42358,0.628684
1283,172,100000,1,37.48,7,7.0,2.94805,0.287875
1283,401,100000,1,45.67,8,4.99,3.0395,0.637945
1283,126,100000,1,256.0,32,26.74,4.95821,0.17636
1283,298,100000,1,17.01,1,1.0,-0,0.459627
1283,527,100000,1,256.0,32,28.63,4.65854,0.78757
1283,448,100000,1,256.0,32,19.56,4.55423,0.704816
1283,573,100000,1,148.18,32,11.46,4.62209,0.872101
1283,135,100000,1,23.98,3,3.0,0.918648,0.237122
1283,553,100000,1,256.0,32,24.64,4.66391,0.808803
1283,109,100000,1,72.8,28,9.9,4.94788,0.199997
1283,404,100000,1,50.96,10,7.96,3.52228,0.654955
1283,348,100000,1,256.0,29,20.87,4.95474,0.53363
1283,17,100000,1,110.57,32,18.0,5.03879,0.0239602
1283,433,100000,1,24.2,6,3.66,2.80771,0.692005
1283,188,100000,1,256.0,32,21.9,4.8695,0.294787
1283,185,100000,1,256.0,30,21.51,4.79439,0.294787
1283,538,100000,1,142.97,32,9.87,4.70807,0.816056
1283,163,100000,1,256.0,32,29.45,4.92386,0.241455
1283,133,100000,1,14.66,1,1.0,-0,0.236893
1283,323,100000,1,256.0,32,27.2,4.8795,0.456156
1283,637,100000,1,31.77,32,8.08,4.98798,1
1283,539,100000,1,176.77,26,11.0,4.63166,0.811794
1283,499,100000,1,65.38,24,4.0,4.4138,0.770745
1283,610,100000,1,22.83,32,15.74,5.26967,0.912651
1283,166,100000,1,17.05,1,1.0,-0,0.270765
1283,392,100000,1,256.0,32,29.34,4.8125,0.581292
1283,20,100000,1,256.0,32,20.8,5.08427,0.0235744
1283,278,100000,1,107.83,26,13.39,4.54438,0.407392
1283,354,100000,1,256.0,32,26.39,4.95508,0.542709
1283,7,100000,1,36.0,9,8.26,1.44697,0.0454102
1283,478,100000,1,255.29,27,16.0,4.67609,0.757388
1283,442,100000,1,123.86,32,13.41,5.14904,0.699254
1283,379,100000,1,91.12,22,16.07,4.5158,0.566626
1283,603,100000,1,106.65,32,9.21,4.65345,0.910417
1283,59,100000,1,256.0,32,29.94,5.16997,0.096981
1283,197,100000,1,256.0,32,29.14,4.86326,0.295632
1283,170,100000,1,43.15,5,5.0,2.75,0.298136
1283,358,100000,1,256.0,32,27.89,4.85256,0.531005
1283,412,100000,1,77.28,21,14.62,4.18886,0.639352
1283,500,100000,1,80.79,32,5.0,4.9841,0.79926
1283,462,100000,1,0.0,2,0.0,-0,0.745058
1283,119,100000,1,256.0,32,20.87,5.02025,0.15946
1283,566,100000,1,63.15,32,4.83,4.73504,0.862857
1283,82,100000,1,179.15,32,17.91,4.97164,0.141852
1283,10,100000,1,41.29,10,9.63,2.16114,0.0389225
1283,487,100000,1,256.0,31,23.71,4.86326,0.725282
1283,202,100000,1,35.24,4,4.0,3.45987,0.325498
1283,628,100000,1,16.48,31,1.0,5.11687,1
1283,39,100000,1,40.88,6,6.0,2.94805,0.0899503
1283,81,100000,1,179.85,32,17.71,4.97164,0.141852
1283,128,100000,1,256.0,31,27.05,4.875,0.186204
1283,106,100000,1,39.51,7,7.0,3,0.153144
1283,136,100000,1,32.5,4,4.0,2.25198,0.245846
1283,243,100000,1,113.8,25,12.52,4.47278,0.397296
1283,270,100000,1,43.78,8,7.35,2.94805,0.439141
1283,213,100000,1,98.26,28,14.18,4.52232,0.332596
1283,255,100000,1,256.0,29,22.38,4.91587,0.403339
1283,428,100000,1,250.2,32,29.55,4.85256,0.650896
1283,400,100000,1,38.0,4,3.84,1.5,0.612838
1283,241,100000,1,111.66,25,12.55,4.47278,0.3864
1283,598,100000,1,64.09,32,4.0,4.74008,0.930204
1283,564,100000,1,47.09,32,3.95,4.73646,0.861412
1283,600,100000,1,80.12,32,6.0,4.75565,0.9141
1283,313,100000,1,236.43,29,20.7,4.64941,0.504061
1283,22,100000,1,256.0,32,23.52,5.17273,0
1283,182,100000,1,87.05,28,15.66,5.1304,0.262683
1283,219,100000,1,256.0,31,21.44,5.01844,0.334299
1283,105,100000,1,31.1,7,6.47,3,0.176555
1283,590,100000,1,101.33,32,26.33,4.97265,0.864054
1283,421,100000,1,256.0,32,27.55,4.8925,0.642127
1283,110,100000,1,67.18,28,10.84,4.93585,0.170673
1283,218,100000,1,256.0,30,20.89,4.98595,0.328279
1283,327,100000,1,256.0,32,29.6,4.71915,0.493962
1283,545,100000,1,256.0,32,19.12,4.73646,0.808761
1283,381,100000,1,253.02,30,20.87,5.02213,0.604015
1283,3,100000,1,24.81,3,3.0,0.918648,0.0382316
1283,451,100000,1,256.0,32,21.76,4.57782,0.704816
1283,108,100000,1,74.5,28,9.93,4.94788,0.1709
1283,124,100000,1,222.03,32,25.77,4.95821,0.163261
